match_id,court_type,time_ms,time_diff,hit_id,opp_id,is_far,prev_hit_x,prev_hit_y,prev_opp_x,prev_opp_y,curr_hit_x,curr_hit_y,curr_opp_x,curr_opp_y,hit_move_dist,hit_move_speed,opp_move_dist,opp_move_speed,is_serve,is_forehand,is_backhand,outcome,final_outcome,is_final_shot,prev_bounce_time_ms,prev_bounce_x,prev_bounce_y,bounce_time_ms,bounce_x,bounce_y
99,0,0.17253888888888888,1.25,3.0,0.0,0.0,-0.36128676,14.544228,-1.9585279,12.902417,2.0294054,14.308372,-0.65308505,12.596096,2.402298365555032,1.9218386924440256,1.340900284756053,1.0727202278048424,0,0,1,1,1.0,1,0.17243333333333333,-2.341336727142334,-7.988687992095947,0.17275,-3.7989895,-6.2033777
99,0,0.17856666666666668,0.0,0.0,3.0,1.0,-1.1776422,12.034408,-3.2190607,16.28837,-1.1776422,12.034408,-3.2190607,16.28837,0.0,0.0,0.0,0.0,1,0,0,1,1.0,1,-1.0,-1.0,-1.0,0.17867777777777777,3.423719,-5.0816736
99,0,0.18364444444444444,0.0,0.0,3.0,1.0,0.8412101,12.591654,4.3259745,16.097103,0.8412101,12.591654,4.3259745,16.097103,0.0,0.0,0.0,0.0,1,0,0,0,0.0,1,-1.0,-1.0,-1.0,0.18374444444444443,0.4681727,-6.0208073
99,0,0.18599722222222223,0.0,0.0,3.0,1.0,0.93776745,12.6848135,4.8329124,16.318924,0.93776745,12.6848135,4.8329124,16.318924,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0,-1.0,-1.0,-1.0,0.18613166666666667,-2.9169495,-5.0207853
99,0,0.1863138888888889,1.14,3.0,0.0,0.0,4.8329124,16.318924,0.93776745,12.6848135,5.5054755,16.266525,0.55793494,11.387654,0.6746011510975956,0.5917553956996453,1.351626690245698,1.1856374475839457,0,0,1,1,1.0,0,0.18613166666666667,-2.916949510574341,-5.020785331726074,0.18654166666666666,-0.74230736,-6.680116
99,0,0.186675,1.3,0.0,3.0,1.0,0.55793494,11.387654,5.5054755,16.266525,1.2758338,12.392683,3.1219776,15.840585,1.2350957758857846,0.9500736737582958,2.4212574863215526,1.8625057587088865,0,1,0,0,0.0,1,0.18654166666666666,-0.7423073649406433,-6.680116176605225,0.18695277777777777,1.4049268,-12.453292
99,0,0.19222777777777778,0.0,0.0,3.0,1.0,-1.279083,12.116026,-4.1747327,14.695689,-1.279083,12.116026,-4.1747327,14.695689,0.0,0.0,0.0,0.0,1,0,0,0,0.0,1,-1.0,-1.0,-1.0,0.19236111111111112,0.8218301,-7.076597
99,0,0.19494722222222222,0.0,0.0,3.0,1.0,-1.1064916,11.908118,-4.02395,16.492222,-1.1064916,11.908118,-4.02395,16.492222,0.0,0.0,0.0,0.0,1,0,0,1,1.0,0,-1.0,-1.0,-1.0,0.1950888888888889,1.1159866,-4.0807533
99,0,0.19529444444444444,1.25,3.0,0.0,0.0,-4.02395,16.492222,-1.1064916,11.908118,-3.481611,16.370533,-1.0786546,11.396798,0.5558235864341721,0.44465886914733765,0.512077292183304,0.4096618337466432,0,0,1,1,0.0,0,0.1950888888888889,1.1159865856170654,-4.080753326416016,0.19554833333333332,-0.10109722,-5.719522
99,0,0.19568055555555555,1.39,0.0,3.0,1.0,-1.0786546,11.396798,-3.481611,16.370533,-1.9615965,12.18143,-1.3411983,15.648544,1.1811999182379607,0.8497841138402595,2.258901201356016,1.6251087779539686,0,1,0,1,1.0,0,0.19554833333333332,-0.1010972186923027,-5.719521999359131,0.19587888888888888,4.383789,-7.2717967
99,0,0.19606666666666667,1.39,3.0,0.0,0.0,-1.3411983,15.648544,-1.9615965,12.18143,-5.119449,15.980759,-1.2931997,11.070259,3.792828059214957,2.728653280010761,1.296709219678165,0.932884330703716,0,1,0,1,0.0,0,0.19587888888888888,4.3837890625,-7.271796703338623,0.19679222222222223,2.490994,-10.03576
99,0,0.19712805555555554,3.821,0.0,3.0,1.0,-1.2931997,11.070259,-5.119449,15.980759,-4.3342376,14.570423,-0.33227715,15.928712,4.636707947379178,1.213480227003187,4.787454762079225,1.2529324161421682,0,1,0,1,1.0,0,0.19679222222222223,2.4909939765930176,-10.035759925842285,0.1973822222222222,-2.9554212,-6.2425156
99,0,0.19753333333333334,1.459,3.0,0.0,0.0,-0.33227715,15.928712,-4.3342376,14.570423,2.388499,13.718211,-1.6665179,14.22762,3.505557859169334,2.40271272047247,2.689654819461925,1.843491994147995,0,0,1,1,0.0,0,0.1973822222222222,-2.955421209335327,-6.242515563964844,0.19776388888888888,1.226544,-6.998925
99,0,0.19793611111111112,1.45,0.0,3.0,1.0,-1.6665179,14.22762,2.388499,13.718211,0.26103348,13.729716,1.2230649,13.689434,1.9908194580319216,1.372978936573739,1.1657893530568058,0.8039926572805557,0,0,1,1,1.0,0,0.19776388888888888,1.2265440225601196,-6.99892520904541,0.19818833333333333,-2.7904453,-8.068751
