match_id,court_type,time_ms,time_diff,hit_id,opp_id,is_far,prev_hit_x,prev_hit_y,prev_opp_x,prev_opp_y,curr_hit_x,curr_hit_y,curr_opp_x,curr_opp_y,hit_move_dist,hit_move_speed,opp_move_dist,opp_move_speed,is_serve,is_forehand,is_backhand,outcome,final_outcome,is_final_shot,prev_bounce_time_ms,prev_bounce_x,prev_bounce_y,bounce_time_ms,bounce_x,bounce_y
7,0,0.007327777777777778,0.0,2.0,3.0,1.0,1.0159676,12.46171,4.2854075,14.721811,1.0159676,12.46171,4.2854075,14.721811,0.0,0.0,0.0,0.0,1,0,0,1,1.0,0,-1.0,-1.0,-1.0,0.007442777777777778,-0.9863253,-6.237331
7,0,0.007519444444444444,0.69,3.0,2.0,0.0,4.2854075,14.721811,1.0159676,12.46171,2.9434078,14.564881,0.79999024,10.745427,1.3511441062963707,1.958179864197639,1.7298187844816302,2.506983745625551,0,1,0,1,0.0,0,0.007442777777777778,-0.9863253235816956,-6.237330913543701,0.007766111111111111,0.33427146,-6.4292784
7,0,0.007930555555555555,1.48,2.0,3.0,1.0,0.79999024,10.745427,2.9434078,14.564881,-0.93377864,12.175074,0.54276705,15.199268,2.2471857576337206,1.5183687551579195,2.483047076115321,1.6777345108887305,0,1,0,1,1.0,0,0.007766111111111111,0.33427146077156067,-6.429278373718262,0.008140833333333333,-3.1098676,-8.608096
7,0,0.00825,1.15,3.0,2.0,0.0,0.54276705,15.199268,-0.93377864,12.175074,3.2299845,15.510964,-0.57318664,12.414123,2.7052342193717216,2.352377582062367,0.4326326388620929,0.3762022946626895,0,0,1,1,0.0,0,0.008140833333333333,-3.109867572784424,-8.6080961227417,0.008759166666666667,0.040338144,-11.16251
7,0,0.008908333333333334,2.37,2.0,3.0,1.0,-0.57318664,12.414123,3.2299845,15.510964,-0.7652798,13.197435,0.52679,15.68599,0.8065226182822766,0.34030490222880866,2.7088549654150005,1.1429767786561182,0,1,0,1,1.0,0,0.008759166666666667,0.040338143706321716,-11.16250991821289,0.009103333333333333,3.5055678,-7.3361573
7,0,0.009233333333333333,1.17,3.0,2.0,0.0,0.52679,15.68599,-0.7652798,13.197435,-3.850251,16.203592,-0.48863727,11.832347,4.407538827145125,3.767127202688141,1.3928379725884594,1.190459805631162,0,1,0,0,0.0,1,0.009103333333333333,3.505567789077759,-7.336157321929932,0.009529444444444445,-2.1098115,-14.73358
7,0,0.014905555555555556,0.0,2.0,3.0,1.0,-0.44576034,13.123347,-3.5345502,14.550885,-0.44576034,13.123347,-3.5345502,14.550885,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0,-1.0,-1.0,-1.0,0.01502361111111111,3.466064,-4.8759418
7,0,0.015133333333333334,0.82,3.0,2.0,0.0,-3.5345502,14.550885,-0.44576034,13.123347,-4.247383,13.7657795,-0.33615416,11.133077,1.0604346991930182,1.2932130477963637,1.9932863902078883,2.4308370612291323,0,1,0,1,1.0,0,0.01502361111111111,3.466063976287842,-4.875941753387451,0.01549138888888889,1.8635677,-5.7092524
7,0,0.015622222222222221,1.76,2.0,3.0,1.0,-0.33615416,11.133077,-4.247383,13.7657795,-2.616675,9.88305,-2.263515,13.913889,2.60064248191167,1.4776377738134487,1.989389135119252,1.1303347358632114,0,0,1,1,0.0,0,0.01549138888888889,1.8635677099227905,-5.70925235748291,0.015795555555555556,-1.3424964,-6.5940404
7,0,0.015911111111111112,1.04,3.0,2.0,0.0,-2.263515,13.913889,-2.616675,9.88305,-0.3703761,13.753725,-1.5090797,6.7086,1.8999019206389294,1.8268287698451244,3.362127219122016,3.232814633771169,0,0,1,1,1.0,0,0.015795555555555556,-1.342496395111084,-6.594040393829346,-2.7777777777777776e-07,-28.947426,-43.53653
7,0,0.0161,0.68,2.0,3.0,1.0,-1.5090797,6.7086,-0.3703761,13.753725,-1.3983527,4.7054224,0.6018594,13.021551,2.006235561125512,2.9503464134198705,1.217095114482204,1.7898457565914763,0,0,1,0,0.0,1,-2.7777777777777776e-07,-28.947425842285156,-43.536529541015625,0.016451666666666667,-4.0138907,-12.840256
7,0,0.04999166666666666,0.0,2.0,3.0,1.0,1.0805616,12.407465,4.3612857,15.467284,1.0805616,12.407465,4.3612857,15.467284,0.0,0.0,0.0,0.0,1,0,0,1,1.0,0,-1.0,-1.0,-1.0,0.050112222222222225,-3.11815,-5.1768303
7,0,0.05023888888888889,0.89,3.0,2.0,0.0,4.3612857,15.467284,1.0805616,12.407465,5.126397,15.371577,0.96348596,11.816247,0.7710741492806338,0.8663754486299255,0.6026984590054393,0.6771892797813924,0,0,1,1,0.0,0,0.050112222222222225,-3.118149995803833,-5.176830291748047,0.050528611111111114,-0.0748307,-10.2555895
7,0,0.05064444444444444,1.46,2.0,3.0,1.0,0.96348596,11.816247,5.126397,15.371577,0.029311977,13.823102,2.7417746,14.629435,2.2136278141707804,1.5161834343635483,2.4974388026952137,1.710574522393982,0,1,0,1,1.0,0,0.050528611111111114,-0.07483070343732834,-10.255589485168457,0.05086916666666667,2.487697,-9.670842
7,0,0.05094166666666667,1.07,3.0,2.0,0.0,2.7417746,14.629435,0.029311977,13.823102,-2.0798094,15.381355,-0.52318376,13.104855,4.87986214732165,4.56061882927257,0.9061627147508498,0.846881041823224,0,1,0,1,0.0,0,0.05086916666666667,2.487696886062622,-9.670842170715332,0.05130888888888889,1.3524554,-7.719244
